raw_text,clean_text
"There are collection accounts on my report that I believe contain inaccurate information. Under my rights pursuant to 15 USC 1681e ( b ) and 15 USC 1681i, I am entitled to an accurate credit report. I request a review of these entries, and if they can not be verified as accurate, I ask that they be removed.",collection account report believe contain inaccurate information right pursuant usc usc entitled accurate credit report request review entry verified accurate ask removed
"I am submitting this complaint because Synergetic Communication Inc. is reporting and attempting to collect a fraudulent debt that resulted from identity theft. I did not open, authorize, use, benefit from, or agree to pay this account. The debt does not belong to me.

The fraudulent account identified in my FTC Identity Theft Report is : Synergetic Communication Inc.

Account number : XXXX Reported balance : {$5200.00} Fraud began : XX/XX/XXXX Discovered : XX/XX/XXXX FTC Identity Theft Report Number : XXXX I have filed an official FTC Identity Theft Report and am attaching the report with my supporting documentation. This complaint provides formal written notice that this account resulted from identity theft.

This is not a request for a courtesy deletion, settlement, payment arrangement, or ordinary credit dispute. I am not asking for the balance to be reduced. I am notifying the company that the account was created or used through criminal misuse of my personal information and must not continue to be treated as my debt.

Under FCRA Section 615 ( f ), 15 U.S.C. 1681m ( f ), after the required identity-theft notification, a person may not sell, transfer for consideration, or place for collection a debt that resulted from identity theft. The restriction applies to persons collecting the debt after notification.

Under FCRA Section 623 ( a ) ( 6 ), 15 U.S.C. 1681s-2 ( a ) ( 6 ), furnishers must maintain reasonable procedures to prevent blocked identity-theft information from being refurnished. After receiving an identity-theft report identifying information as the result of identity theft, a furnisher may not continue furnishing the information unless it subsequently knows that the information is correct.

If Synergetic Communication Inc. is collecting on behalf of an original creditor or another third party, I request compliance with FCRA Section 615 ( g ), 15 U.S.C. 1681m ( g ), including notification to that third party that the account may be fraudulent and resulted from identity theft.

I am requesting that Synergetic Communication Inc. : Immediately cease collection activity associated with this fraudulent account.

Permanently close the account in its records as identity theft.

Remove the account from active collection inventory. 
Notify XXXX, XXXX, and XXXX  that the account resulted from identity theft and request deletion of all reporting associated with the account. 
Stop furnishing or refurnishing the account to any consumer reporting agency. 
Do not sell, transfer for consideration, forward, assign, or place the account with another collector, debt buyer, servicer, vendor, or third party for collection. 
Notify the original creditor, current owner, prior owner, and any collection vendor that the account is disputed as identity theft and must not be recycled for collection. 
Provide written confirmation that the account has been closed as fraud, collection activity has stopped, reporting has been deleted, and the debt will not be sold, transferred for consideration, or placed for collection again.",submitting complaint synergetic communication inc reporting attempting collect fraudulent debt resulted identity theft open authorize use benefit agree pay debt belong fraudulent identified ftc identity theft report synergetic communication inc number reported balance fraud began discovered ftc identity theft report number filed official ftc identity theft report attaching report supporting documentation complaint provides formal written notice resulted identity theft request courtesy deletion settlement payment arrangement ordinary credit dispute asking balance reduced notifying created used criminal misuse personal information must continue treated debt fcra section required identity theft notification person may sell transfer consideration place collection debt resulted identity theft restriction applies person collecting debt notification fcra section furnishers must maintain reasonable procedure prevent blocked identity theft information refurnished receiving identity theft report identifying information result identity theft furnisher may continue furnishing information unless subsequently know information correct synergetic communication inc collecting behalf original creditor another third party request compliance fcra section including notification third party may fraudulent resulted identity theft requesting synergetic communication inc immediately cease collection activity associated fraudulent permanently close record identity theft remove active collection inventory notify resulted identity theft request deletion reporting associated stop furnishing refurnishing reporting agency sell transfer consideration forward assign place another collector debt buyer servicer vendor third party collection notify original creditor current owner prior owner collection vendor disputed identity theft must recycled collection provide written confirmation closed fraud collection activity stopped reporting deleted debt sold transferred consideration placed collection
"I am submitting this complaint because Source Receivables Management LLC is reporting and attempting to collect a fraudulent debt that resulted from identity theft. I did not open, authorize, use, benefit from, or agree to pay this account. The debt does not belong to me.

The fraudulent account identified in my FTC Identity Theft Report is : Source Receivables Management LLC Account number : XXXX Reported balance : {$720.00} Fraud began : XX/XX/year> FTC Identity Theft Report Number : XXXX I have filed an official FTC Identity Theft Report and am attaching the report with my supporting documentation. This complaint provides formal written notice that this account resulted from identity theft.

This is not a request for a courtesy deletion, settlement, payment arrangement, or ordinary credit dispute. I am not asking for the balance to be reduced. I am notifying the company that the account was created or used through criminal misuse of my personal information and must not continue to be treated as my debt.

Under FCRA Section 615 ( f ), 15 U.S.C. 1681m ( f ), after the required identity-theft notification, a person may not sell, transfer for consideration, or place for collection a debt that resulted from identity theft. The restriction applies to persons collecting the debt after notification.

Under FCRA Section 623 ( a ) ( 6 ), 15 U.S.C. 1681s-2 ( a ) ( 6 ), furnishers must maintain reasonable procedures to prevent blocked identity-theft information from being refurnished. After receiving an identity-theft report identifying information as the result of identity theft, a furnisher may not continue furnishing the information unless it subsequently knows that the information is correct.

If Source Receivables Management LLC is collecting on behalf of an original creditor or another third party, I request compliance with FCRA Section 615 ( g ), 15 U.S.C. 1681m ( g ), including notification to that third party that the account may be fraudulent and resulted from identity theft.

I am requesting that Source Receivables Management LLC : Immediately cease collection activity associated with this fraudulent account.

Permanently close the account in its records as identity theft.

Remove the account from active collection inventory. 
Notify XXXX, XXXX, and XXXX that the account resulted from identity theft and request deletion of all reporting associated with the account.

Stop furnishing or refurnishing the account to any consumer reporting agency.

Do not sell, transfer for consideration, forward, assign, or place the account with another collector, debt buyer, servicer, vendor, or third party for collection.

Notify the original creditor, current owner, prior owner, and any collection vendor that the account is disputed as identity theft and must not be recycled for collection.

Provide written confirmation that the account has been closed as fraud, collection activity has stopped, reporting has been deleted, and the debt will not be sold, transferred for consideration, or placed for collection again.",submitting complaint source receivables management llc reporting attempting collect fraudulent debt resulted identity theft open authorize use benefit agree pay debt belong fraudulent identified ftc identity theft report source receivables management llc number reported balance fraud began year ftc identity theft report number filed official ftc identity theft report attaching report supporting documentation complaint provides formal written notice resulted identity theft request courtesy deletion settlement payment arrangement ordinary credit dispute asking balance reduced notifying created used criminal misuse personal information must continue treated debt fcra section required identity theft notification person may sell transfer consideration place collection debt resulted identity theft restriction applies person collecting debt notification fcra section furnishers must maintain reasonable procedure prevent blocked identity theft information refurnished receiving identity theft report identifying information result identity theft furnisher may continue furnishing information unless subsequently know information correct source receivables management llc collecting behalf original creditor another third party request compliance fcra section including notification third party may fraudulent resulted identity theft requesting source receivables management llc immediately cease collection activity associated fraudulent permanently close record identity theft remove active collection inventory notify resulted identity theft request deletion reporting associated stop furnishing refurnishing reporting agency sell transfer consideration forward assign place another collector debt buyer servicer vendor third party collection notify original creditor current owner prior owner collection vendor disputed identity theft must recycled collection provide written confirmation closed fraud collection activity stopped reporting deleted debt sold transferred consideration placed collection
"I am submitting this complaint regarding Credit Collection Services ' reporting of a collection account on my consumer credit reports on behalf of XXXX. 
I dispute the accuracy and completeness of this account. 
I previously had a collection account related to this alleged debt that was removed from my credit reports several years ago. I do not know whether Credit Collection Services is reporting the same account or whether this is a new collection assignment. Because of this history, I am requesting a complete investigation into the accuracy and legal basis for this reporting. 
I have not been provided documentation establishing that I legally owe the amount being reported or that Credit Collection Services has the legal authority to collect and report this debt. 
I request that Credit Collection Services provide : Documentation identifying the original obligation. 
Documentation establishing that I am legally responsible for the debt. 
An itemized statement showing how the balance of {$1100.00} was calculated. 
The date of first delinquency. 
Documentation establishing Credit Collection Services XXXX XXXX to collect and report this account. 
Documentation identifying whether this account was previously assigned to another collection agency and the dates of any transfers or assignments. 
Documentation showing that all information furnished to the consumer reporting agencies is complete and accurate. 
What would be a fair resolution to this issue? 
I request that Credit Collection Services conduct a complete investigation and provide the documentation requested above. If the company can not verify the accuracy, ownership, legal authority to collect, and completeness of the information being reported, I request that the account be deleted from all consumer reporting agencies and that I receive written confirmation of the deletion.",submitting complaint regarding credit collection service reporting collection credit report behalf dispute accuracy completeness previously collection related alleged debt removed credit report several year ago know whether credit collection service reporting whether new collection assignment history requesting complete investigation accuracy legal basis reporting provided documentation establishing legally owe amount reported credit collection service legal authority collect report debt request credit collection service provide documentation identifying original obligation documentation establishing legally responsible debt itemized statement showing balance calculated date first delinquency documentation establishing credit collection service collect report documentation identifying whether previously assigned another collection agency date transfer assignment documentation showing information furnished reporting agency complete accurate fair resolution issue request credit collection service conduct complete investigation provide documentation requested verify accuracy ownership legal authority collect completeness information reported request deleted reporting agency receive written confirmation deletion
"XXXX. Summary of the Issue Across multiple Klarna XXXX in XXXX plans, Klarna : Charged duplicate installments Added extra installments beyond the required XXXX Split single installments into XXXX separate charges Bundled unrelated payments together, hiding duplicates Listed the same purchase twice with different totals Misapplied payments, refunded them, then re-added the debt Charged late/service fees caused by their own system errors Sent a disputed balance to a thirdparty debt collector Provided contradictory internal records and inconsistent totals These actions violate XXXX consumer protection laws.",summary issue across multiple klarna plan klarna charged duplicate installment added extra installment beyond required split single installment separate charge bundled unrelated payment together hiding duplicate listed purchase twice different total misapplied payment refunded added debt charged late service fee caused system error sent disputed balance thirdparty debt collector provided contradictory internal record inconsistent total action violate protection law
"To Whom It May Concern, I am writing to dispute accounts appearing on my credit report that do not belong to me and were opened without my knowledge or authorization. I have reason to believe I am a victim of identity theft. 

The accounts listed below are fraudulent and were not opened, used, or authorized by me : XXXX XXXX XXXX XXXX : XXXX I request that these accounts be investigated and removed from my credit report immediately. I also request that any associated negative information resulting from these fraudulent accounts be deleted. 

I affirm that the information provided in this statement is true and accurate to the best of my knowledge. I am willing to provide any additional documentation necessary to support my claim, including a copy of my identification, proof of address, police report, or identity theft report if requested. 

Thank you for your prompt attention to this matter.",may concern writing dispute account appearing credit report belong opened without knowledge authorization reason believe victim identity theft account listed fraudulent opened used authorized request account investigated removed credit report immediately request associated negative information resulting fraudulent account deleted affirm information provided statement true accurate best knowledge willing provide additional documentation necessary support claim including copy identification proof address police report identity theft report requested thank prompt attention matter
They repeatedly call from different numbers after I block the last number they call from and leave voicemails saying they will contact my employer and the number to call back is not the number they call from.,repeatedly call different number block last number call leave voicemail saying contact employer number call number call
"I had a prvate student loan that went to debt collection agency XXXXXXXX XXXX XXXXXXXX. My original loan was for {$5700.00}. I had been working with them making installments on the loan, and had paid back all but roughly {$600.00}. I moved and didn't receive a notice to pay, which was my fault, but they went to a court, and had my bank account levied for the full loan, not the remaining balanced I owed. Once I got a hold of them they addmitted their mistake, this was over a month ago, and I have not gotten my funds back. I have been in contact with the court agent XXXX XXXX several times, he instucted me to contat XXXXXXXX XXXX XXXXXXXX they claimed to have sent a letter to XXXX XXXX to release my funds he said he never recieved it. I called XXXX back and they finally sent another. This has casused a series of issues now for me as I struggle to make basic payments while my saving was wrongfully taken out of my account by the third party taking nearly six times what was owned.",prvate student loan went debt collection agency original loan working making installment loan paid roughly moved receive notice pay fault went court bank levied full loan remaining balanced owed hold addmitted mistake month ago gotten fund contact court agent several time instucted contat claimed sent letter release fund never recieved called finally sent another casused series issue struggle basic payment saving wrongfully taken third party taking nearly six time owned
"I am disputing the alleged balance being reported and collected by National Credit Systems.

I submitted a written request for validation of the account, including a signed lease agreement, itemized move-out statement, proof of damages or fees assessed, and documentation establishing the companys legal authority to collect the alleged balance.

The company has failed to provide sufficient documentation validating the debt while continuing to report the account to consumer reporting agencies.

I am requesting : - Proper validation of the alleged debt - Investigation into the accuracy of the reporting - Correction or deletion of any inaccurate or unverifiable information",disputing alleged balance reported collected national credit system submitted written request validation including signed lease agreement itemized move statement proof damage fee assessed documentation establishing company legal authority collect alleged balance failed provide sufficient documentation validating debt continuing report reporting agency requesting proper validation alleged debt investigation accuracy reporting correction deletion inaccurate unverifiable information
"I am filing a formal complaint against Midland Credit Management for severe data corruption and ongoing violations of the Fair Credit Reporting Act ( FCRA ) regarding inaccurate, non-compliant data furnishing. 

Despite multiple disputes submitted through the consumer reporting agencies over the past year, Midland Credit Management has repeatedly verified a credit tradeline that contains impossible timelines and broken system database errors that actively damage my credit profile. I sent a direct letter to them dated for XXXX and its well over 30 days they have not responded. Midland Credit Management is in direct violation of the FCRA. I submitted a formal direct dispute regarding structural data errors. They completely ignored the statutory 30-day investigation window while continuing to publish a corrupted database error string on my consumer file. Because they refuse to investigate or correct their non-compliant data streams, I demand immediate deletion. 

A physical review of how this account is being published on my consumer file reveals the following blatant non-compliance issues : System Error Status Code : The overall account status is currently being published to the public as a raw database error code : "" NotsatisfyingF20_TRADE ''. Under the FCRA, a data furnisher is legally prohibited from publishing broken backend system strings instead of an accurate, verified, and clear legal status. 

Structural Account Mismatches : Midland Credit Management is transmitting conflicting data structures for a single debt. It is being categorized as an "" Open Account '' on one credit bureau report and an "" INSTALLMENT '' account on another. 

Impossible History Timeline : This collection account is listed as being opened on XX/XX/XXXX. However, the 24-month payment history grid on Bureau 2 reports historical "" Charge-Off '' ( CO ) markers leading into XXXX and early XXXXmonths BEFORE Midland Credit Management even opened the file or acquired the debt. It is a logical impossibility to have a payment history on a collection account before the collection agency exists on the file. Furthermore, the "" Date Last Active '' contains a glaring one-year discrepancy across bureaus ( XX/XX/XXXX vs. XX/XX/XXXX ). 

A data furnisher can not legally verify or publish a tradeline that is completely riddled with database glitches, conflicting account types, and chronologically impossible timelines. Because Midland Credit Management is transmitting corrupted information that completely fails to meet XXXX XXXX data integrity standards, I request that this entire inaccurate account be completely deleted from my credit reports immediately.",filing formal complaint midland credit management severe data corruption ongoing violation fair credit reporting act fcra regarding inaccurate non compliant data furnishing despite multiple dispute submitted reporting agency past year midland credit management repeatedly verified credit tradeline contains impossible timeline broken system database error actively damage credit profile sent direct letter dated well day responded midland credit management direct violation fcra submitted formal direct dispute regarding structural data error completely ignored statutory day investigation window continuing publish corrupted database error string file refuse investigate correct non compliant data stream demand immediate deletion physical review published file reveals following blatant non compliance issue system error status code overall status currently published public raw database error code notsatisfyingf trade fcra data furnisher legally prohibited publishing broken backend system string instead accurate verified clear legal status structural mismatch midland credit management transmitting conflicting data structure single debt categorized open one credit bureau report installment another impossible history timeline collection listed opened however month payment history grid bureau report historical charge marker leading early month midland credit management opened file acquired debt logical impossibility payment history collection collection agency exists file furthermore date last active contains glaring one year discrepancy across bureau data furnisher legally verify publish tradeline completely riddled database glitch conflicting type chronologically impossible timeline midland credit management transmitting corrupted information completely fails meet data integrity standard request entire inaccurate completely deleted credit report immediately
"I am filing a complaint regarding a collection account being reported by National Credit Systems on behalf of XXXX XXXX XXXX XXXX XXXX XXXX 

The account is being reported with a balance of {$2400.00}. I dispute the accuracy of this amount. 

I am a guarantor on the lease. After the tenant vacated the property, the apartment complex and National Credit Systems asserted that a balance was owed. I requested documentation supporting the amount being claimed, including : An itemized accounting of all charges Documentation supporting any reletting fees, damages, cleaning charges, or miscellaneous fees Documentation reflecting mitigation of damages Documentation showing when the unit was re-rented and any rent received from a subsequent tenant Documentation supporting the basis for the charges being reported I also disputed the account with XXXX The account was subsequently verified and continues to be reported on my credit report. 

Despite multiple requests, I have not received sufficient documentation allowing me to determine how the {$2400.00} balance was calculated or whether proper credits and mitigation were applied. 

The lease agreement requires mitigation of damages. Without documentation showing the accounting of charges, credits, and any subsequent rental activity, I am unable to verify the accuracy of the balance being reported. 

I am requesting that National Credit Systems provide complete documentation supporting the balance being reported and correct any inaccurate reporting. If the balance can not be substantiated with supporting documentation, I request that the account be corrected or removed from my credit file. 

I am seeking : A complete itemized accounting of the debt. 
Documentation supporting all charges included in the reported balance. 
Documentation reflecting mitigation of damages and any credits applied. 
Correction or deletion of any inaccurate credit reporting.",filing complaint regarding collection reported national credit system behalf reported balance dispute accuracy amount guarantor lease tenant vacated property apartment complex national credit system asserted balance owed requested documentation supporting amount claimed including itemized accounting charge documentation supporting reletting fee damage cleaning charge miscellaneous fee documentation reflecting mitigation damage documentation showing unit rented rent received subsequent tenant documentation supporting basis charge reported disputed subsequently verified continues reported credit report despite multiple request received sufficient documentation allowing determine balance calculated whether proper credit mitigation applied lease agreement requires mitigation damage without documentation showing accounting charge credit subsequent rental activity unable verify accuracy balance reported requesting national credit system provide complete documentation supporting balance reported correct inaccurate reporting balance substantiated supporting documentation request corrected removed credit file seeking complete itemized accounting debt documentation supporting charge included reported balance documentation reflecting mitigation damage credit applied correction deletion inaccurate credit reporting
"I am disputing a debt that Portfolio Recovery Associates , LLC claims to have acquired from XXXX XXXX. The account appears to have originated as a business credit card account associated with a business entity rather than a personal consumer account. 

Portfolio Recovery Associates has filed a lawsuit against me in XXXX XXXX, XXXX  seeking to collect approximately {$2500.00}. The lawsuit was filed as an "" Account Stated '' claim. The records attached to the complaint identify the account as a business credit card account and identify the business entity associated with the account. However, I have not been provided with a signed application, signed personal guaranty, signed agreement, or other competent documentation establishing that I am personally liable for the alleged business debt. 

The records attached to the complaint identify XXXX  addresses associated with the account. Despite this, the lawsuit was filed in XXXX. I am also disputing the manner in which service was attempted because the documents were delivered to a third party at a Florida address that is not my residence. 

Prior to and during this dispute, I requested documentation supporting the debt, ownership of the account, and my alleged personal liability. To date, Portfolio Recovery Associates has not provided a signed personal guaranty, complete account opening records, or other documentation establishing individual liability. Instead, the company appears to rely primarily on account summaries, electronic records, and debt-sale documents. 

I am concerned that Portfolio Recovery Associates is reporting and attempting to collect this account without sufficient documentation establishing personal liability and without conducting a reasonable investigation into the disputed information. I am requesting that the company produce the documents supporting its claims, investigate the disputed information, correct or delete any inaccurate reporting, and cease collection activity that can not be supported by competent documentation.",disputing debt portfolio recovery associate llc claim acquired appears originated business credit card associated business entity rather personal portfolio recovery associate filed lawsuit seeking collect approximately lawsuit filed stated claim record attached complaint identify business credit card identify business entity associated however provided signed application signed personal guaranty signed agreement competent documentation establishing personally liable alleged business debt record attached complaint identify address associated despite lawsuit filed disputing manner service attempted document delivered third party florida address residence prior dispute requested documentation supporting debt ownership alleged personal liability date portfolio recovery associate provided signed personal guaranty complete opening record documentation establishing individual liability instead appears rely primarily summary electronic record debt sale document concerned portfolio recovery associate reporting attempting collect without sufficient documentation establishing personal liability without conducting reasonable investigation disputed information requesting produce document supporting claim investigate disputed information correct delete inaccurate reporting cease collection activity supported competent documentation
"This debt collector engaged in abusive, deceptive, and unfair practices of the FDCPA which it prohibits. They furnished this account that we didn't agree upon and I didn't sign an agreement on. A legal contract is signed by two parties and I did not participate in any of it. More so they didn't follow the proper 5 step validation procedure which make this unfair practices. According to the FDCPA Im entitled to XXXX dollars per violation and clearly they violated my rights.",debt collector engaged abusive deceptive unfair practice fdcpa prohibits furnished agree upon sign agreement legal contract signed two party participate follow proper step validation procedure unfair practice according fdcpa entitled dollar per violation clearly violated right
"I am submitting this complaint because a fraudulent account resulting from identity theft is being reported on my credit report. I never opened, authorized, or used this account.The account being reported is : * Creditor : XXXX XXXX XXXX XXXX XXXX * Opened : XX/XX/year> * Reported balance : approximately {$3600.00}. 

I already submitted an FTC Identity Theft Report and disputed this account, requesting deletion under the Fair Credit Reporting Act ( FCRA ). Despite this, the inaccurate account continues to appear on my credit report.",submitting complaint fraudulent resulting identity theft reported credit report never opened authorized used reported creditor opened year reported balance approximately already submitted ftc identity theft report disputed requesting deletion fair credit reporting act fcra despite inaccurate continues appear credit report
"This debt collector has done unjustifiable practices of the FDCPA which it prohibits. 
Section 392.101 of the Texas Finance Code prohibits a third-party debt collector or credit bureau from engaging in debt collection in Texas unless the third-party debt collector or credit bureau has obtained a surety bond and filed a copy of the bond with the Office of the Secretary of State. 

Engaging in debt collection without filing a bond with the secretary of state is a violation of Chapter 392 and may also be a criminal offense. Tex. Fin. Code 392.402. The attorney general or a district or county attorney may investigate an alleged violation of Chapter 392. 

According to the FDCPA, Im entitled to compensation for these violations and clearly, they violated my rights and abused my privileges. 

Chapter 392, Finance Code, provides for both civil remedies and criminal penalties. Tex. Fin. Code 392.402.404. A consumer may take private legal action against a third-party debt collector or credit bureau for a violation of Chapter 392. In addition, a consumer may file a complaint with the attorney general if the consumer feels that the third-party debt collector or credit bureau has violated Chapter 392 by engaging in a false, misleading, or deceptive act or practice. 

I demand this account be taken off immediately.",debt collector done unjustifiable practice fdcpa prohibits section texas finance code prohibits third party debt collector credit bureau engaging debt collection texas unless third party debt collector credit bureau obtained surety bond filed copy bond office secretary state engaging debt collection without filing bond secretary state violation chapter may criminal offense tex fin code attorney general district county attorney may investigate alleged violation chapter according fdcpa entitled compensation violation clearly violated right abused privilege chapter finance code provides civil remedy criminal penalty tex fin code may take private legal action third party debt collector credit bureau violation chapter addition may file complaint attorney general feel third party debt collector credit bureau violated chapter engaging false misleading deceptive act practice demand taken immediately
"XXXX This the XXXX XXXX XXXX XXXX XXXX6 Via Certified Mail Return Receipt Requested Portfolio Recovery Associates , LLC XXXX XXXX XXXX XXXX XXXX XXXXXXXX Re : Formal Debt Validation Demand, Notice of Dispute, Demand for Documentary Proof of Ownership and Authority, Demand for Proof of Permissible Purpose Under FCRA, and Cease & Desist Notice Account Number : XXXX To Whom It May Concern : This correspondence serves as a formal dispute of the alleged debt, a demand for validation, and a cease and desist notice regarding the above-referenced account. 
I am in receipt of your communication and/or have become aware of your reporting and/or collection activity concerning an alleged debt you claim to own or service. I dispute this debt in its entirety and request full validation pursuant to my rights under the Fair Debt Collection Practices Act ( FDCPA ), 15 U.S.C. 1692 et seq., including but not limited to 15 U.S.C. 1692g, and all applicable provisions of the Fair Credit Reporting Act ( FCRA ), 15 U.S.C. 1681 et seq. 
Please be advised that this is not a refusal to pay, but rather a lawful request for competent evidence establishing your legal authority to collect, report, and otherwise process information regarding this alleged obligation. 
DEMAND FOR COMPLETE DEBT VALIDATION Please provide the following documents and information : Original Creditor Information Name and address of the original creditor ; Original account number ; Date the alleged debt was incurred ; Date of default and/or charge-off ; Complete payment history, including all charges, fees, interest, and credits. 
Proof of Legal Ownership / Standing A complete copy of the Forward Flow Agreement governing the transfer or sale of this alleged account ; The Chain of Assignment / Chain of Title, including every assignment, transfer, or bill of sale from the original creditor through all intermediate entities to Portfolio Recovery Associates , LLC ; Specific evidence identifying this exact account within any portfolio transfer documentation ; Proof that Portfolio Recovery Associates has legal standing and authority to collect on this alleged obligation. 
Underlying Contractual Documentation A copy of the original signed contract, application, or account agreement bearing my signature ; Any terms and conditions relied upon to establish liability. 
Licensing and Authority Proof that Portfolio Recovery Associates , LLC is properly licensed and authorized to collect debts in my state ; Name and license number of the individual or entity responsible for collection activity. 
DEMAND FOR FCRA COMPLIANCE & PROOF OF PERMISSIBLE PURPOSE Pursuant to 15 U.S.C. 1681b, please provide documentary evidence establishing your permissible purpose for obtaining, accessing, furnishing, or reporting my consumer information to any consumer reporting agency. 
Specifically provide : The legal basis under FCRA authorizing your access to my consumer report ; The date ( XXXX ) on which my consumer report was accessed ; The purpose for each access ; Documentation supporting your authority to furnish information to consumer reporting agencies under 15 U.S.C. 1681s-2.

If you are currently reporting this alleged account to any consumer reporting agency, you are hereby notified that this debt is formally disputed. Failure to accurately report the account as disputed may constitute a violation of federal law.

CEASE AND DESIST NOTICE Pursuant to 15 U.S.C. 1692c ( c ), you are hereby instructed to cease and desist from all telephone calls and all other direct communication with me, except as necessary to : Provide the validation and documentation requested herein ; or Notify me of specific legal remedies you intend to pursue. 
All future correspondence must be made in writing only and mailed to the address listed above. 
NOTICE OF PRESERVATION OF RIGHTS Until you provide the requested documentation, you must immediately cease all collection activity, including but not limited to : Reporting or continuing to report this alleged debt to any consumer reporting agency ; Selling, assigning, or transferring this alleged account ; Initiating or threatening litigation ; Continuing collection communications beyond lawful validation. 
Failure to comply with this lawful request may constitute violations of the FDCPA and FCRA, and I reserve all rights to pursue complaints and remedies through the Consumer Financial Protection Bureau ( CFPB ), the Federal Trade Commission ( FTC ), my state Attorney General, and private legal action as appropriate. 

This letter is sent without waiver of any rights, claims, defenses, or remedies, all of which are expressly reserved.",via certified mail return receipt requested portfolio recovery associate llc formal debt validation demand notice dispute demand documentary proof ownership authority demand proof permissible purpose fcra cease desist notice number may concern correspondence serf formal dispute alleged debt demand validation cease desist notice regarding referenced receipt communication become aware reporting collection activity concerning alleged debt claim service dispute debt entirety request full validation pursuant right fair debt collection practice act fdcpa seq including limited applicable provision fair credit reporting act fcra seq advised refusal pay rather lawful request competent evidence establishing legal authority collect report otherwise process information regarding alleged obligation demand complete debt validation provide following document information original creditor information name address original creditor original number date alleged debt incurred date default charge complete payment history including charge fee interest credit proof legal ownership standing complete copy forward flow agreement governing transfer sale alleged chain assignment chain title including every assignment transfer bill sale original creditor intermediate entity portfolio recovery associate llc specific evidence identifying exact within portfolio transfer documentation proof portfolio recovery associate legal standing authority collect alleged obligation underlying contractual documentation copy original signed contract application agreement bearing signature term condition relied upon establish liability licensing authority proof portfolio recovery associate llc properly licensed authorized collect debt state name license number individual entity responsible collection activity demand fcra compliance proof permissible purpose pursuant provide documentary evidence establishing permissible purpose obtaining accessing furnishing reporting information reporting agency specifically provide legal basis fcra authorizing access report date report accessed purpose access documentation supporting authority furnish information reporting agency currently reporting alleged reporting agency hereby notified debt formally disputed failure accurately report disputed may constitute violation federal law cease desist notice pursuant hereby instructed cease desist telephone call direct communication except necessary provide validation documentation requested herein notify specific legal remedy intend pursue future correspondence must writing mailed address listed notice preservation right provide requested documentation must immediately cease collection activity including limited reporting continuing report alleged debt reporting agency selling assigning transferring alleged initiating threatening litigation continuing collection communication beyond lawful validation failure comply lawful request may constitute violation fdcpa fcra reserve right pursue complaint remedy financial protection bureau cfpb federal trade commission ftc state attorney general private legal action appropriate letter sent without waiver right claim defense remedy expressly reserved
"Please see original case XXXX Today XX/XX/year> and Im still receiving their messages! 
Please advice what next step Should be as this is very inconvenient",see original case today year receiving message advice next step inconvenient
"I rented a vehicle from XXXX rental car in XXXX XXXX CA. I was later informed they claimed I damaged their vehicle. I did not. I sent a certified letter asserting that I did not cause damage to their vehicle and to stop threatening me See attached letter. 

They sent the claim to a collection agency. The collection agency never contacted me in any way. I ONLY found out about the debt collection when I noticed a lowered FICA score on my credit card statement and called XXXX. 

I was charged a premium for this rental. In addition, I had mechanical issues with the vehicle. When I returned the car, the attendant assured me I would receive a call from management. I was never called. The mechanical issue happened on a freeway and left me in danger on the side of the road. Their roadside assistance was abysmal, a standard call center whose representative did not know what a weigh station was. 

What an outrageous lack of customer service.",rented vehicle rental car later informed claimed damaged vehicle sent certified letter asserting cause damage vehicle stop threatening see attached letter sent claim collection agency collection agency never contacted way found debt collection noticed lowered fica score credit card statement called charged premium rental addition mechanical issue vehicle returned car attendant assured receive call management never called mechanical issue happened freeway left danger side road roadside assistance abysmal standard call center whose representative know weigh station outrageous lack customer service
"I reviewed my credit report and found inaccurate information being reported on my account. I previously disputed these items, but they were not properly corrected or verified. I am requesting an investigation and removal of any inaccurate, unverifiable, or outdated information from my credit report. This issue has negatively affected my credit score and ability to obtain credit. I would like the company to provide proper verification or remove the inaccurate accounts.",reviewed credit report found inaccurate information reported previously disputed item properly corrected verified requesting investigation removal inaccurate unverifiable outdated information credit report issue negatively affected credit score ability obtain credit like provide proper verification remove inaccurate account
"This debt collector engaged in abusive, deceptive, and unfair practices of the FDCPA which it prohibits. They furnished this account that we didn't agree upon and I didn't sign an agreement on. A legal contract is signed by two parties and I did not participate in any of it. More so they didn't follow the proper 5 step validation procedure which make this unfair practices. According to the FDCPA Im entitled to XXXX dollars per violation and clearly",debt collector engaged abusive deceptive unfair practice fdcpa prohibits furnished agree upon sign agreement legal contract signed two party participate follow proper step validation procedure unfair practice according fdcpa entitled dollar per violation clearly
